Client,Symbol,Name,Sector,Quantity,Buy Price,Current Price,Market Value,Purchase Date,Dividend Yield,P/E Ratio,52-Week High,52-Week Low,Analyst Rating,Target Price,Risk Level
Clienta25,AAPL,Apple Inc.,Technology,66,1271.21,1257.98,83026.68,2/1/21,0.37,7,1770.35,711.78,Sell,1279.09,High
Client_25,SPY,SPDR S&P 500 ETF,ETF,139,1447.03,884.97,123010.83,9/21/21,1.57,22.61,1295.13,812.54,Hold,837.73,High
Client_25,TSLA,Tesla Inc.,Consumer Discretionary,15,102.6,1061.28,15919.2,9/19/21,3.78,7.11,1175.34,620.87,Sell,1060.82,High
Client_25,GOOGL,Alphabet Inc.,Communication Services,129,149.38,920.67,118766.43,6/24/21,2.38,10.5,1331.17,891.18,Sell,1087.9,High
Client_25,V,Visa Inc.,Financials,85,1359.18,1096.64,93214.4,8/22/21,0.6,17.65,1145.73,777.97,Sell,1214.56,Low
Client_25,VOO,Vanguard S&P 500 ETF,ETF,25,1157.51,430.35,10758.75,2/5/21,2.96,13.11,523.54,251.34,Buy,418.54,High
Client_25,BRK.A,Berkshire Hathaway Inc.,Financials,160,958.32,832.87,133259.2,12/4/21,1.23,24.68,878.25,569.75,Buy,982.12,Low
Client_25,FB,Meta Platforms Inc.,Communication Services,25,822.05,420.34,10508.5,10/10/21,0.91,29.77,454.84,305.71,Hold,436.38,High
Client_25,MSFT,Microsoft Corp.,Technology,162,377.18,302.56,49014.72,11/8/21,0.49,9.9,444.84,286.91,Sell,,Low
Client_25,QQQ,Invesco QQQ Trust,ETF,150,1278.38,1270.58,190587,7/26/21,0.98,29.52,1682.06,1155.87,Sell,1399.82,Low
Client_25,IVV,iShares Core S&P 500 ETF,ETF,16,398.8,1227.68,19642.88,1/17/21,4.44,9.6,1400.49,1179.95,Buy,1182.1,High
Client_26,AAPL,Apple Inc.,Technology,83,265.31,221.04,18346.32,4/16/21,3.04,25,298.97,212.36,Hold,202.01,High
Clvent_26,GOOGL,Alphabet Inc.,Communication Services,127,67.72,1470.17,186711.59,7/20/21,4.97,7.91,1639.3,1201.69,Sell,1380.67,Medium
Client_26,MSFT,Microsoft Corp.,Technology,165,396.67,872.58,143975.7,11/23/21,1.27,12.5,966.89,741.62,Sell,824.65,Medium
Client_26,,iShares Core S&P 500 ETF,ETF,119,953.5,580.66,69098.54,7/12/21,1.77,25.66,785.71,419,Buy,633.3,Low
Clientj26,SPY,SPDR S&P 500 ETF,ETF,85,1350.7,1417.31,120471.35,9/28/21,3.92,28.45,2063.66,881.39,Hold,1555.87,High
Client_l6,TSLA,Tesla Inc.,Consumer Discretionary,150,155.92,146.01,21901.5,6/12/21,0.94,9.48,186.69,131.29,Buy,153.06,Low
Client_26,QQQ,Invesco QQQ Trust,ETF,85,651.15,494.87,42063.95,9/23/21,2.36,16.39,679.07,383.8,Hold,516.59,Medium
Client_26,V,Visa Inc.,Financials,75,1430.49,451.74,33880.5,10/10/21,1.1,25.97,520.03,269.69,Buy,464.82,Medium
Clientf26,VOO,Vanguard S&P 500 ETF,ETF,80,1005.43,451.19,36095.2,1/24/21,1.76,19.11,665.02,270.38,Sell,491.68,Medium
Client_26,JNJ,Johnson & Johnson,Health Care,186,741.44,907.7,168832.2,8/14/21,3.75,15.98,1227.96,648.39,Sell,882.1,Low
Client_26,WMT,Walmart Inc.,Consumer Staples,72,1017.63,1299.17,93540.24,4/11/21,2.84,20.79,1884.99,909.6,Buy,1259.23,High
Client_26,BRK.A,Berkshire Hathaway Inc.,Financials,98,927.57,780.61,76499.78,9/8/21,1.61,6.49,859.01,670.8,Hold,835.31,Low
Client_26,FB,Meta Platforms Inc.,Communication Services,166,716.44,116.73,19377.18,3/17/21,1.57,28.12,139.86,70.77,Hold,134.47,Medium
Client_26,AMZN,Amazon.com Inc.,Consumer Discretionary,31,370.45,1115.56,34582.36,4/9/21,2.84,8.74,1495.65,599.45,Sell,1153.55,Medium
Client_26,DIA,SPDR Dow Jones Industrial Average ETF,ETF,171,153.79,58.22,9955.62,8/2/21,1.88,6.93,78.74,50.59,Buy,59.58,High
Client_27,GOOGL,Alphabet Inc.,Communication Services,82,845.96,1029.54,84422.28,7/9/21,4.73,6.16,1403.11,718.41,Buy,1205.72,Low
Client_27,IVV,iShares Core S&P 500 ETF,ETF,65,1337.81,267.57,17392.05,3/27/21,1.7,20.75,278.55,177.47,Hold,300.42,Medium
Client_27,WMT,Walmart Inc.,Consumer Staples,116,1368.59,255.73,29664.68,1/5/21,0.6,29.24,315.45,132.55,Hold,280.19,High
Client_27,V,Visa Inc.,Financials,29,895.67,1364.69,39576.01,9/8/21,1.02,5.58,1482.43,1183.77,Sell,1311.65,Low
Clcent_27,VOO,Vanguard S&P 500 ETF,ETF,143,804.13,237.3,33933.9,9/5/21,2.11,27.75,239.74,192.62,,266.69,Medium
Client_27,JNJ,Johnson & Johnson,Health Care,130,193.38,1265.08,164460.4,1/13/21,2.22,13.71,1708.93,757.83,Hold,1505.95,High
Client_27,QQQ,Invesco QQQ Trust,,82,549.61,153.14,12557.48,5/27/21,0.52,6.14,159.51,145.01,Buy,,Medium
Client_27,MSFT,Microsoft Corp.,Technology,12,472.28,573.15,6877.8,7/11/21,3.89,17.26,718.8,382.55,Hold,652.07,High
Client_27,SPY,SPDR S&P 500 ETF,ETF,67,711.9,101.68,6812.56,4/6/21,3.05,13.24,108.88,78.2,Sell,96.41,High
Client_27,BRK.A,Berkshire Hathaway Inc.,Financials,37,550.53,1469.51,54371.87,10/21/21,1.75,29.06,1472.32,1282.81,Sell,1715.28,Low
Client_27,AAPL,Apple Inc.,Technology,136,1319.13,259.3,35264.8,6/16/21,3.03,24.29,348.97,215.34,Buy,308.25,Low
Client_27,DIA,SPDR Dow Jones Industrial Average ETF,ETF,,777.67,145.89,8607.51,10/16/21,4.88,29.91,163.33,125.6,Buy,,High
Client_27,FB,Meta Platforms Inc.,Communication Services,16,786.47,172.96,2767.36,11/27/21,3.9,16.19,223.99,105.31,Hold,196.26,High
Client_27,TSLA,Tesla Inc.,Consumer Discretionary,23,455.23,1380.98,31762.54,8/7/21,0.36,21.11,1811.51,732.54,Sell,1404.93,Medium
Ciient_27,AMZN,Amazon.com Inc.,Consumer Discretionary,137,695.97,913.2,125108.4,8/10/21,0.09,26.78,1013.55,870.87,Sell,917.48,Low
Client_28,GOOGL,Alphabet Inc.,Communication Services,104,365.07,155.83,16206.32,10/3/21,0.32,16.95,211.7,115.21,Hold,140.69,Low
Client_28,QQQ,Invesco QQQ Trust,ETF,190,1240.85,1448.15,275148.5,7/15/21,3.18,21.14,1633.6,1394.02,Buy,1561.46,Medium
Client_28,AAPL,Apple Inc.,Technology,65,482.68,835.27,54292.55,8/13/21,2.03,29.11,892.18,779.47,Hold,927.82,Medium
Client_28,BRK.A,Berkshire Hathaway Inc.,Financials,44,710.78,545.81,24015.64,4/19/21,4.98,29.72,646.19,408.26,Buy,520.54,High
Client_28,,Visa Inc.,Financials,23,823.6,1437.77,33068.71,2/28/21,0.05,11.73,2104.55,1023.99,Buy,1663.2,High
Client_28,WMT,Walmart Inc.,Consumer Staples,59,693.92,114.35,6746.65,9/23/21,3.5,14.93,163.62,59.08,Buy,130.67,Low
Client_28,AMZN,Amazon.com Inc.,Consumer Discretionary,89,1048.73,161.22,14348.58,10/6/21,2.09,25.7,185.15,140.91,Hold,175.94,Low
Client_28,FB,Meta Platforms Inc.,Communication Services,162,614.39,247.53,40099.86,4/26/21,4.69,9.58,279.54,228.75,Sell,251.73,High
Client_28,VOO,Vanguard S&P 500 ETF,ETF,27,567.62,852.71,23023.17,9/24/21,4.55,17.39,1004.4,508.2,Buy,911.2,Medium
Client_28,IVV,iShares Core S&P 500 ETF,ETF,122,1166.91,98.97,12074.34,5/5/21,1.3,23.92,127.77,84.95,Sell,116.17,Medium
Client_28,DIA,SPDR Dow Jones Industrial Average ETF,ETF,27,224.3,407.21,10994.67,12/10/21,2.29,8.73,587.16,365.87,Hold,473.78,Low
llient_28,MSFT,Microsoft Corp.,Technology,197,751.9,400.95,78987.15,3/11/21,0.13,21.91,428.73,356.57,Sell,372.01,Medium
Client_28,SPY,SPDR S&P 500 ETF,ETF,112,1276.98,225.3,25233.6,5/10/21,3.51,25.73,263.95,113.25,Buy,206.76,Low
Client_28,TSLA,Tesla Inc.,Consumer Discretionary,118,394.01,470.46,55514.28,11/5/21,4.47,12.48,515.31,368.67,Buy,487.15,Medium
Client_28,JNJ,Johnson & Johnson,Health Care,75,82.07,315.22,23641.5,5/6/21,0.43,29.41,372.56,179.82,Sell,304.21,Medium
Clienv_29,QQQ,Invesco QQQ Trust,ETF,138,413.86,336.52,46439.76,1/20/21,2.01,24.39,394.11,307.37,Sell,330.58,Low
Client_29,SPY,SPDR S&P 500 ETF,ETF,88,89.96,424.01,37312.88,12/26/21,4.14,17.31,533.34,280.3,Hold,478.23,High
Client_29,BRK.A,Berkshire Hathaway Inc.,Financials,23,507.67,415.69,9560.87,11/19/21,3.2,23.62,560.94,355.06,Buy,403.55,Low
Clieit_29,AMZN,Amazon.com Inc.,Consumer Discretionary,44,1218.14,679.1,29880.4,7/20/21,1.5,13.76,797.39,556.44,Buy,803.53,Low
Clidnt_29,VOO,Vanguard S&P 500 ETF,ETF,145,1254.69,419.4,60813,9/28/21,1.52,14.63,439.96,247.17,Sell,477.53,Medium
Client_29,DIA,SPDR Dow Jones Industrial Average ETF,ETF,65,559.28,1121.26,72881.9,10/27/21,0.91,12.88,1523.49,671.5,Hold,1229.5,Low
Client_29,AAPL,Apple Inc.,Technology,174,1238.93,954.85,166143.9,4/18/21,0.42,8.12,1224.6,666.92,Buy,1132.93,High
Client_29,WMT,Walmart Inc.,Consumer Staples,158,1170.07,942.42,148902.36,1/1/21,0.65,20.33,1309.61,605.66,Buy,962.98,Low
Client_29,IVV,iShares Core S&P 500 ETF,ETF,49,1266.39,973.86,47719.14,12/20/21,1.12,28.33,1235.11,782.44,Buy,1024.33,High
Client_29,JNJ,Johnson & Johnson,Health Care,137,418.83,467.06,63987.22,6/3/21,2.05,21.61,586.95,416.77,Sell,520.49,Low
Client_29,MSFT,Microsoft Corp.,Technology,52,1114.99,1108.44,57638.88,12/5/21,0.54,5.98,1511.95,855.61,Hold,1216.31,Low
Client_29,TSLA,Tesla Inc.,Consumer Discretionary,100,968.61,234.2,23420,12/13/21,1.65,27.97,306.86,165.45,Buy,249.38,Low
Client_29,FB,Meta Platforms Inc.,Communication Services,173,866.76,192.26,33260.98,9/10/21,2.44,14.54,192.6,156.24,Buy,226.35,Low
Client_29,GOOGL,Alphabet Inc.,Communication Services,189,1174.1,687.96,130024.44,12/7/21,4.06,7.79,825.95,627.03,Hold,797.14,High
Cliekt_29,V,Visa Inc.,Financials,85,1207.51,165.5,14067.5,10/1/21,3.23,16.53,223.06,153.62,Sell,171.66,Medium
Client_30,MSFT,Microsoft Corp.,Technology,37,1202.77,1470.72,54416.64,7/11/21,4.87,24.17,1738.92,1333.72,Sell,1460.84,Medium
Client_30,IVV,iShares Core S&P 500 ETF,ETF,71,1146.61,634.84,45073.64,12/1/21,0.1,10.74,719.14,549.2,Hold,679.66,Low
Client_30,SPY,SPDR S&P 500 ETF,ETF,193,1031.62,879.96,169832.28,6/15/21,2.83,12.68,1003.54,750.45,Hold,1053.32,Medium
Client_30,DIA,SPDR Dow Jones Industrial Average ETF,ETF,45,817.47,258.14,11616.3,9/17/21,0.08,11.63,341.59,216.02,Buy,249.78,Low
Client_30,GOOGL,Alphabet Inc.,Communication Services,33,203.16,1397.06,46102.98,7/8/21,2.43,9.1,1466.62,1179.68,Hold,1522.32,High
Client_30,TSLA,Tesla Inc.,Consumer Discretionary,106,134.15,940.45,99687.7,6/4/21,1.06,19.61,1306.42,544.32,Hold,919.34,Low
Client_30,AMZN,Amazon.com Inc.,Consumer Discretionary,18,1219.92,102.73,1849.14,3/24/21,2.03,15.99,120.43,87.11,,98.81,High
Client_30,WMT,Walmart Inc.,Consumer Staples,89,1463.11,106.25,9456.25,12/25/21,4.69,17.28,118.64,57.9,Hold,105.11,Low
Client_30,JNJ,Johnson & Johnson,Health Care,144,1083.1,699.12,100673.28,11/18/21,0.04,23.19,883.3,595.48,Buy,810.18,Medium
Client_30,QQQ,Invesco QQQ Trust,ETF,127,100.45,1201.46,152585.42,3/16/21,3.42,29.91,1619.43,752.08,Hold,1276.61,High
Ciient_30,FB,Meta Platforms Inc.,Communication Services,193,161.35,180.54,34844.22,11/11/21,4.71,13.08,189.55,166.85,Hold,204.74,High
Client_30,AAPL,Apple Inc.,Technology,91,474.35,564.07,51330.37,7/16/21,1.17,20.29,609.44,397.91,Hold,563.64,Medium
Client_30,BRK.A,Berkshire Hathaway Inc.,Financials,67,1038.12,,16841.12,12/28/21,2.51,13.2,285.41,247.86,Hold,262.24,High
Client_30,V,Visa Inc.,Financials,188,472.76,286.54,53869.52,8/4/21,2.81,22.02,332.69,143.84,Hold,272.05,Medium
Client_30,VOO,Vanguard S&P 500 ETF,ETF,11,486,564.81,6212.91,5/1/21,2.47,23.15,778.46,558.69,Buy,587.89,Low
Client_31,BRK.A,Berkshire Hathaway Inc.,Financials,138,1276.69,201.75,27841.5,1/4/21,3.11,26.39,233.28,126.09,Sell,190.27,High
Client_31,GOOGL,Alphabet Inc.,Communication Services,46,576.9,1182.99,54417.54,6/8/21,0.41,20.02,1717.47,995.83,Buy,1337.66,High
Client_31,V,Visa Inc.,Financials,18,1277.54,462.39,8323.02,11/27/21,0.04,28.81,665.98,347.72,Sell,516.14,Low
Client_31,QQQ,Invesco QQQ Trust,ETF,28,62.56,974.45,27284.6,4/13/21,0.28,29.87,1158,625.92,Sell,984.38,High
Client_31,TSLA,Tesla Inc.,Consumer Discretionary,196,428.37,1060.73,207903.08,8/1/21,4.54,5.38,1420.84,853.87,Sell,1016.46,High
Client_31,AAPL,Apple Inc.,Technology,126,1001.35,1427.58,179875.08,10/27/21,3.43,14.62,1710.75,1050.28,Sell,1479.51,Low
Client_31,MSFT,Microsoft Corp.,Technology,24,1354.29,464.48,11147.52,4/13/21,1.84,9.44,484.74,451.66,Buy,451.6,High
Client_31,JNJ,Johnson & Johnson,Health Care,194,950.16,1323.59,256776.46,6/11/21,2.48,12.58,1922.29,780.51,Buy,1293.58,High
Cliant_31,DIA,SPDR Dow Jones Industrial Average ETF,ETF,185,1042.82,913.42,168982.7,1/1/21,4.54,8.36,960.11,502.91,Buy,975.4,Medium
Client_31,IVV,iShares Core S&P 500 ETF,ETF,20,314.79,180.96,3619.2,11/2/21,4.18,28.8,204.03,109.05,Hold,169.11,High
Client_31,VOO,Vanguard S&P 500 ETF,ETF,154,914.92,1095.64,168728.56,9/22/21,3.26,8.92,1611.26,869.83,Sell,1229.6,Medium
Client_31,WMT,Walmart Inc.,Consumer Staples,35,946.87,140.3,4910.5,10/5/21,1.07,10.3,194.07,83.11,Buy,165.23,Low
Client_31,SPY,SPDR S&P 500 ETF,ETF,96,191.49,66.17,6352.32,7/1/21,1.64,8.1,83.04,60.1,Hold,62.84,Low
Client_31,FB,Meta Platforms Inc.,Communication Services,162,1235.06,860.88,139462.56,10/3/21,3.5,23.84,892.35,703.14,Sell,891.84,High
Client_31,AMZN,Amazon.com Inc.,Consumer Discretionary,15,793.16,587,8805,11/2/21,4.02,27.07,654.82,530.8,Hold,653.63,High
Client_32,,SPDR S&P 500 ETF,ETF,153,792.6,1288.04,197070.12,12/9/21,3.67,25.83,1842.27,1154.91,Buy,1337.87,Low
Client_32,WMT,Walmart Inc.,Consumer Staples,182,679.35,1250.16,227529.12,6/11/21,1.61,23.67,1380.82,1099.41,Sell,1298.01,Low
Client_32,AAPL,Apple Inc.,Technology,33,1275.59,433.51,14305.83,9/21/21,0.3,6.9,553.7,381.56,Sell,488.32,Medium
Client_32,TSLA,Tesla Inc.,Consumer Discretionary,120,734.57,1426.15,171138,4/23/21,0.02,17.44,1526.29,1051.23,Buy,1350.84,Low
Client_32,DIA,SPDR Dow Jones Industrial Average ETF,ETF,80,1439.45,759.5,60760,3/9/21,4.77,24.29,1037.01,730.69,Hold,859.66,High
Client_32,IVV,iShares Core S&P 500 ETF,ETF,57,1101.51,1312.26,74798.82,6/5/21,4.42,19.62,1503.08,1215.12,Hold,1447.57,Medium
Client_32,MSFT,Microsoft Corp.,,130,656.66,962.49,125123.7,1/3/21,0.81,16.33,1264.26,906.24,Hold,909.03,High
Client_32,BRK.A,Berkshire Hathaway Inc.,Financials,169,190.31,1324.35,223815.15,2/25/21,4.46,28.8,1849.89,1034.33,Buy,1352.11,High
Clienn_32,QQQ,Invesco QQQ Trust,ETF,35,262.03,790.3,27660.5,7/13/21,4.77,18.46,852.99,691.63,Sell,863.2,Medium
Client_32,VOO,Vanguard S&P 500 ETF,ETF,32,924.29,1407.42,45037.44,9/9/21,2.26,17.73,1728.08,1405.44,Buy,1401.07,Medium
Client_32,V,Visa Inc.,Financials,128,1266.52,484.94,62072.32,5/9/21,1.15,29.49,669.34,386.72,Sell,436.95,High
Client_32,AMZN,Amazon.com Inc.,Consumer Discretionary,88,761.87,422.25,37158,12/19/21,0.81,25.02,427.68,285.69,Hold,484.97,Low
Client_32,JNJ,Johnson & Johnson,Health Care,95,438.32,381.21,36214.95,1/19/21,4.97,19.89,462.55,380.72,Hold,343.59,Medium
Client_32,FB,Meta Platforms Inc.,Communication Services,194,1377.42,481.58,93426.52,5/3/21,2.36,11.41,582.86,388.37,Hold,576.74,Low
Client_32,GOOGL,Alphabet Inc.,Communication Services,130,1031.43,528.15,68659.5,4/21/21,2.29,18.04,736.26,411.87,Hold,537.85,Medium
Client_33,MSFT,Microsoft Corp.,Technology,68,739.26,642.62,43698.16,8/16/21,2.08,21.74,729.18,580.9,Hold,765.08,High
Client_33,SPY,SPDR S&P 500 ETF,ETF,26,1490.6,1037.03,26962.78,5/28/21,0.56,19.48,1489.19,783.54,Buy,1146.04,Medium
Client_33,VOO,Vanguard S&P 500 ETF,ETF,161,896.49,799.26,128680.86,7/13/21,4.59,6.44,1109.86,519.48,Buy,725.33,High
Client_33,V,Visa Inc.,Financials,75,1366.27,1403.66,105274.5,9/25/21,1.54,27.15,1410.48,735.44,Buy,1609.73,Medium
Client_33,FB,Meta Platforms Inc.,Communication Services,86,361.17,1403.26,120680.36,10/12/21,1.48,24.17,1559.05,756.99,Sell,1480.48,High
Client_33,WMT,Walmart Inc.,Consumer Staples,154,243.57,518.27,79813.58,10/15/21,2.58,28.69,614.96,477.91,Buy,526.19,Medium
Client_33,IVV,iShares Core S&P 500 ETF,ETF,154,699.11,641.15,98737.1,1/4/21,1.8,6.04,695.73,384.73,Sell,650.27,Low
Client_33,,Invesco QQQ Trust,ETF,150,892.58,186.75,28012.5,1/14/21,2.38,10.62,192.28,167.21,Hold,172.77,High
Client_33,,Johnson & Johnson,Health Care,26,1277.32,1434.65,37300.9,9/2/21,4.2,28.52,1952.38,1241.09,Sell,1538.57,Medium
Client_33,GOOGL,Alphabet Inc.,Communication Services,54,1105.28,1101.14,59461.56,7/15/21,0.83,6.88,1178.77,694.35,Buy,1117.52,Low
Client_33,AMZN,Amazon.com Inc.,Consumer Discretionary,133,557.71,1194.35,158848.55,9/11/21,4.16,15.08,1578.95,876.7,Hold,1367.62,Low
Client_33,AAPL,Apple Inc.,Technology,144,460.01,727.05,104695.2,9/9/21,0.39,6.14,917.63,448.78,Buy,715.16,Medium
Client_33,TSLA,Tesla Inc.,,103,401.89,148.3,15274.9,4/9/21,3.28,22.6,218.45,96.92,Sell,,Low
Client_33,BRK.A,Berkshire Hathaway Inc.,Financials,10,603.63,922.18,9221.8,10/24/21,4.35,14.74,1129.49,555.56,Sell,978.3,Low
Client_33,DIA,SPDR Dow Jones Industrial Average ETF,ETF,22,721.83,875.79,19267.38,10/1/21,1.86,8.37,1212.73,559.43,Sell,969.95,Low
Client_34,BRK.A,Berkshire Hathaway Inc.,Financials,61,658.22,414.32,25273.52,9/6/21,0.1,5.27,613.88,367.87,Buy,442.4,High
Client_34,MSFT,Microsoft Corp.,Technology,53,217.84,1050.95,55700.35,9/5/21,1.88,27.56,1237.57,881.44,Hold,1221.08,Low
Client_34,TSLA,Tesla Inc.,Consumer Discretionary,57,227.48,871.46,49673.22,12/27/21,1.47,17.36,1024.29,761.26,Buy,1032.39,Low
Client_34,V,Visa Inc.,Financials,116,860.67,168.92,19594.72,6/15/21,1.39,22.75,196.64,112.03,Hold,153.02,Medium
Client_34,JNJ,Johnson & Johnson,Health Care,43,937.48,1088.45,46803.35,3/28/21,4.66,13.91,1279.35,666.9,Sell,1296.85,High
Client_34,WMT,Walmart Inc.,Consumer Staples,117,539.34,1077.58,126076.86,6/11/21,1.25,7.15,1285.72,918.32,Sell,1102.87,High
Client_34,FB,Meta Platforms Inc.,Communication Services,72,983.46,468.05,33699.6,6/1/21,2.19,5.16,472.4,384.11,Sell,469.7,High
Client_34,GOOGL,Alphabet Inc.,Communication Services,101,53.8,746.68,75414.68,1/14/21,0.6,14.19,814.36,576.43,Buy,886.69,Low
Clienc_34,AMZN,Amazon.com Inc.,Consumer Discretionary,101,1372.89,675.94,68269.94,1/22/21,1.42,8.12,939.02,376.91,Hold,799.31,High
Client_34,AAPL,Apple Inc.,Technology,133,373.9,1011.8,134569.4,8/13/21,0.95,17.88,1181.98,928.11,Buy,1010.83,Low
Client_34,SPY,SPDR S&P 500 ETF,ETF,77,1431.95,466.51,35921.27,6/2/21,3.57,25.16,586.67,341.22,Buy,475.55,Low
Clixnt_34,IVV,iShares Core S&P 500 ETF,ETF,74,1027.15,261.51,19351.74,4/12/21,3.24,5.5,308,140.48,Hold,257.41,High
Client_34,DIA,,ETF,79,176.71,667.25,52712.75,5/23/21,4.63,13.21,919.49,517.53,Buy,757.6,Medium
Client_34,QQQ,Invesco QQQ Trust,ETF,146,1494.86,631.54,92204.84,4/2/21,1.99,23.39,883.17,544.96,Hold,667.15,High
Client_34,VOO,Vanguard S&P 500 ETF,ETF,150,75.6,367.95,55192.5,2/10/21,3.32,17.11,551.57,363.63,Sell,391.9,Medium
Client_35,SPY,SPDR S&P 500 ETF,ETF,127,920.23,1286.07,163330.89,12/11/21,4.83,7.17,1455.09,1051.41,Sell,1481.56,Medium
Client_35,BRK.A,Berkshire Hathaway Inc.,Financials,160,525.6,763.57,122171.2,11/28/21,4.89,25.72,917.99,478.58,Hold,793.97,Low
Client_35,TSLA,Tesla Inc.,Consumer Discretionary,116,831.92,290.53,33701.48,1/13/21,1.02,23.41,410.45,265.56,Sell,287.46,Medium
Client_35,QQQ,Invesco QQQ Trust,ETF,160,1096.38,547.6,87616,12/14/21,2.73,19.8,613.83,455.7,Sell,630.62,Low
Client_35,V,Visa Inc.,Financials,154,1353.87,86.3,13290.2,11/17/21,1.84,16.05,129.03,48.42,Buy,93.83,High
Client_35,AAPL,Apple Inc.,Technology,193,139.76,1071.44,206787.92,1/25/21,2.11,21.65,1509.96,1044.63,Sell,1191.31,Low
Client_35,GOOGL,Alphabet Inc.,Communication Services,94,1114.15,1004.08,94383.52,8/13/21,4.99,5.06,1150.16,926.68,Sell,1080.8,Low
Client_3x,FB,Meta Platforms Inc.,Communication Services,26,1218.39,283.2,7363.2,1/7/21,3.88,27.08,293.91,208.8,Sell,285.6,Medium
Client_35,AMZN,Amazon.com Inc.,Consumer Discretionary,47,207.4,1290.37,60647.39,11/6/21,1.46,21.28,1622.73,706.58,Hold,1324.94,Low
Client_35,DIA,SPDR Dow Jones Industrial Average ETF,ETF,125,1423.1,643.37,80421.25,2/27/21,4.43,8.35,741.41,411.43,Buy,692.33,Low
Client_35,MSFT,Microsoft Corp.,Technology,82,221.88,119.04,9761.28,11/18/21,4.99,11.67,125.16,75.32,Sell,119.67,Low
Client_35,WMT,Walmart Inc.,Consumer Staples,198,817.37,1073.37,212527.26,10/12/21,2.51,10.4,1594.23,726.29,Sell,1070.1,Medium
Client_35,IVV,iShares Core S&P 500 ETF,ETF,94,459.22,1069.64,100546.16,3/8/21,2.75,22.91,1132.12,1056.82,Buy,970.97,High
Client_35,JNJ,Johnson & Johnson,Health Care,68,169.19,66.62,4530.16,11/25/21,4.81,17.91,82.32,64.41,Hold,66.16,High
Client_35,VOO,Vanguard S&P 500 ETF,ETF,,1290.8,1153.77,77302.59,9/21/21,3.95,26.3,1501.53,788.04,Hold,1303.96,Low
Client_36,IVV,iShares Core S&P 500 ETF,,63,518.55,1097.61,69149.43,3/11/21,2.49,20.57,1455.48,582.82,Buy,1295.51,High
Client_36,JNJ,Johnson & Johnson,Health Care,174,468.79,1321.68,229972.32,4/4/21,2.04,14.18,1819.9,1173.3,Hold,1558.41,Medium
Client_36,QQQ,Invesco QQQ Trust,ETF,33,304.47,1178.71,38897.43,9/1/21,0.19,17.33,1236.28,681.9,Buy,1075.58,Low
Client_36,VOO,Vanguard S&P 500 ETF,ETF,10,177.77,122.34,1223.4,4/12/21,2.3,25.23,123.63,95.94,Sell,131.85,Low
Client_36,TSLA,Tesla Inc.,Consumer Discretionary,174,309.61,813.5,141549,3/17/21,3.56,27.51,861.44,566.04,Buy,849.91,Low
Client_36,GOOGL,Alphabet Inc.,Communication Services,95,333.56,1165.58,110730.1,2/5/21,3.12,28.02,1193.83,788.3,Sell,1254.81,High
Clieht_36,FB,Meta Platforms Inc.,Communication Services,187,1420.46,103.96,19440.52,8/28/21,3.55,28.79,129.28,75.07,Buy,110.26,Low
Client_36,BRK.A,Berkshire Hathaway Inc.,Financials,85,981.61,324.83,27610.55,6/26/21,1.47,9.97,332.38,282.14,Buy,374.14,High
Client_3v,AAPL,Apple Inc.,Technology,132,605.96,1426.46,188292.72,8/4/21,4.44,28.96,2104.82,995.54,Sell,1429.2,Low
Client_36,MSFT,Microsoft Corp.,,33,1025.17,1497.61,49421.13,10/12/21,2.04,9.75,1905.25,980.47,Sell,1711.85,
Client_36,SPY,SPDR S&P 500 ETF,ETF,138,1332.72,96.93,13376.34,2/24/21,3.04,7.53,108.17,79.15,Hold,103.41,Low
Client_36,DIA,SPDR Dow Jones Industrial Average ETF,ETF,175,171.91,1460.75,255631.25,1/28/21,0.58,20.85,1975.37,911.68,Hold,1365.08,Medium
Client_36,AMZN,Amazon.com Inc.,Consumer Discretionary,116,1209.47,984.97,114256.52,8/12/21,0.12,14.03,1367.75,928.59,Buy,1110.02,Low
Client_36,V,Visa Inc.,Financials,88,554.32,437.79,38525.52,7/10/21,1.27,10.37,471.15,275.69,Sell,515.27,High
Client_36,WMT,Walmart Inc.,Consumer Staples,179,1220.14,161.95,28989.05,2/3/21,4.19,19.79,198.42,161.86,Sell,189.72,Low
Clienk_37,VOO,Vanguard S&P 500 ETF,ETF,80,493.31,694.69,55575.2,5/19/21,3.35,20.42,939.09,600.77,Buy,633.41,Medium
Client_37,JNJ,Johnson & Johnson,Health Care,16,710.75,696.31,11140.96,1/28/21,0.13,7.18,1008.21,561.14,Sell,742.73,High
Client_37,AMZN,Amazon.com Inc.,Consumer Discretionary,128,475.07,1199.44,153528.32,2/26/21,3.54,12.25,1622.07,754.75,Hold,1086,High
Client_37,TSLA,Tesla Inc.,Consumer Discretionary,59,202.19,94.32,5564.88,8/3/21,2.03,11.77,95.38,60.8,Buy,90.52,Medium
Client_37,AAPL,Apple Inc.,Technology,59,1291.91,302.61,17853.99,9/3/21,3.01,9.93,419.58,172.55,Hold,289.99,Medium
Client_37,FB,Meta Platforms Inc.,Communication Services,159,898.44,182.88,29077.92,3/15/21,1.69,18.81,261.6,100.05,Buy,192.36,High
Client_37,SPY,SPDR S&P 500 ETF,ETF,16,370.79,1400.75,22412,12/5/21,3.37,19.72,1498.86,715.85,Sell,1328.13,Medium
